codigo_dane_departamento,departamento,codigo_dane_municipio,municipio,desagregacion_cultivo,cultivo,ciclo_del_cultivo,grupo_cultivo,subgrupo,year_es,periodo,area_sembrada_ha,area_cosechada_ha,produccion_t,rendimiento_t_ha,nombre_cientifico_del_cultivo,codigo_del_cultivo,estado_fisico_del_cultivo
52,Nariño,52256,El Rosario,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,629.5,500.41,358.75,0.72,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52256,El Rosario,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,630.03,503.18,328.21,0.65,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52258,El Tablón de Gómez,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,1903,1584,2075,1.31,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52258,El Tablón de Gómez,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,1898,1647,1994,1.21,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52258,El Tablón de Gómez,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,1932.42,1608.99,1898.6082,1.18,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52258,El Tablón de Gómez,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,1974.49,1554.96,1746.33,1.12,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52258,El Tablón de Gómez,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,2028.43,1623.83,1573.6,0.97,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52260,El Tambo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,929.16,815.69,995.4607405,1.22,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52260,El Tambo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,928,853,956,1.12,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52260,El Tambo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,897.12,788.82,804.5964,1.02,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52260,El Tambo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,736.25,616.12,812.83,1.32,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52260,El Tambo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,729.53,641.42,643.4,1,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52287,Funes,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,228.01,197.4,240.159866,1.22,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52287,Funes,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,227,206,239,1.16,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52287,Funes,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,226.6,216.89,232.0723,1.07,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52287,Funes,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,250.04,213.68,188.46,0.88,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52287,Funes,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,264.15,208.89,180.7,0.87,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52320,Guaitarilla,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,102,94,119,1.27,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52320,Guaitarilla,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,101,98,115,1.17,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52320,Guaitarilla,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,112.71,98.88,107.7792,1.09,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52320,Guaitarilla,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,117.05,99.31,82.84,0.83,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52320,Guaitarilla,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,133.96,111.31,76.44,0.69,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52352,Iles,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,10,10,10,1,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52352,Iles,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,10,10,10,1,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52352,Iles,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,9.64,9.64,8.7724,0.91,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52352,Iles,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,9.18,9.18,7.32,0.8,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52352,Iles,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,6.09,5.73,7.08,1.24,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52354,Imués,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,9,9,11,1.22,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52354,Imués,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,9,9,1.944,0.22,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52354,Imués,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,8.23,8.23,8.0654,0.98,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52354,Imués,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,11.15,8.89,3.11,0.35,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52354,Imués,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,10.03,6.1,3.45,0.57,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52378,La Cruz,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,227,194,252,1.3,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52378,La Cruz,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,225,192,231,1.2,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52378,La Cruz,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,254.47,221.26,241.1734,1.09,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52378,La Cruz,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,276.95,235.01,192.14,0.82,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52378,La Cruz,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,284.07,232.18,242.19,1.04,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52381,La Florida,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,1266,1072,1357,1.27,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52381,La Florida,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,1265,1123,1314,1.17,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52381,La Florida,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,1243.96,1092.04,1092.04,1,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52381,La Florida,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,1236.21,1047.3,1217.09,1.16,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52381,La Florida,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,1175.37,1025.65,997.82,0.97,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52385,La Llanada,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,55,55,66,1.2,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52385,La Llanada,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,55,55,66,1.2,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52385,La Llanada,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,55,55,69.85,1.27,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52385,La Llanada,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,55.5,55,69.85,1.27,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52385,La Llanada,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,56,55.5,44.4,0.8,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52399,La Unión,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,4666,3709,4850,1.31,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52399,La Unión,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,4604,3752,4536,1.21,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52399,La Unión,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,4504.12,3850.12,3850.12,1,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52399,La Unión,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,4512.28,3651.82,3388.71,0.93,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52399,La Unión,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,4462.48,3559.03,3028,0.85,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52405,Leiva,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,763,631,815,1.29,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52405,Leiva,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,737,658,314.8,0.48,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52405,Leiva,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,681.68,616.67,370.002,0.6,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52405,Leiva,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,652.22,575.16,411.75,0.72,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52405,Leiva,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,686.22,594.96,485.48,0.82,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52411,Linares,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,761,606,786,1.3,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52411,Linares,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,712,589,706,1.2,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52411,Linares,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,651.14,548,597.32,1.09,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52411,Linares,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,634.77,518.57,782.99,1.51,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52411,Linares,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,622.96,515.85,544.18,1.05,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52418,Los Andes,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,663,538,704,1.31,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52418,Los Andes,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,651,569,275.2,0.48,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52418,Los Andes,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,556.72,497.2,343.068,0.69,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52418,Los Andes,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,516.83,448.76,201.77,0.45,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52418,Los Andes,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,539.98,447.15,316.37,0.71,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52435,Mallama,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,46,40,51,1.27,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52435,Mallama,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,45,39,47,1.21,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52435,Mallama,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,43.81,34.98,31.8318,0.91,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52435,Mallama,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,46.49,39.64,19.85,0.5,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52435,Mallama,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,46.17,40.13,20.32,0.51,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52540,Policarpa,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,273,208,259,1.25,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52540,Policarpa,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,272,211,243,1.15,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52540,Policarpa,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,252.06,212.35,212.35,1,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52540,Policarpa,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,269.73,205.97,228.38,1.11,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52540,Policarpa,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,285.36,217.17,178.89,0.82,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52565,Providencia,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,95.53,78.01,58.35082515,0.75,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52565,Providencia,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,95,84,102,1.21,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52565,Providencia,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,98.81,86.12,93.8708,1.09,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52565,Providencia,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,103.62,84.03,89.53,1.07,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52565,Providencia,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,108.16,91.61,99.67,1.09,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52612,Ricaurte,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,2,2,2,1,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52612,Ricaurte,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,2,2,2,1,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52612,Ricaurte,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,1.42,1.09,0.9919,0.91,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52612,Ricaurte,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,1.42,1.09,0.54,0.5,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52612,Ricaurte,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,1.42,1.42,0.47,0.33,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52678,Samaniego,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,1518,1291,1679,1.3,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52678,Samaniego,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,1505,1352,1624,1.2,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52678,Samaniego,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,1481.27,1342.5,1463.325,1.09,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52678,Samaniego,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,1468.6,1254.81,138.72,0.11,Coffea arabica,2030300,Pergamino o seco de trilla
52,Nariño,52678,Samaniego,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,1476.06,1242.16,921.57,0.74,Coffea arabica,2030300,Pergamino o seco de trilla
